id,headline,url,source,label
60249dbb87043297,Nexus turns Africa’s radiologist shortage into a healthcare AI bet,https://businessday.ng/technology/article/nexus-turns-africas-radiologist-shortage-into-a-healthcare-ai-bet/,businessday,1
6072743f9f05d357,"NAICOM fires back at NICON, Nigeria Re over N100 billion fraud claims",https://nairametrics.com/2026/09/10/naicom-fires-back-at-nicon-nigeria-re-over-n100-billion-fraud-claims/,nairametrics,1
60dfc032d24c89cb,UNICEF reports a decline in active polio cases in Borno,https://businessday.ng/news/article/unicef-reports-a-decline-in-active-polio-cases-in-borno/,businessday,1
63ec92bfe6cbe5f5,"FBNBank Senegal partners Dakar 2026 youth Olympic games, advancing youth development through First@sports",https://nairametrics.com/2026/08/31/fbnbank-senegal-partners-dakar-2026-youth-olympic-games-advancing-youth-development-through-firstsports/,nairametrics,1
63f92f6643b71aab,US set to take control of major portion of Venezuelan oil wealth,https://businessday.ng/world/article/us-set-to-take-control-of-major-portion-of-venezuelan-oil-wealth/,businessday,1
64af56427743a639,"Iran postpones Hormuz talks, sanctions 77 vessels amid rising tensions",https://nairametrics.com/2026/09/14/iran-postpones-hormuz-talks-sanctions-77-vessels-amid-rising-tensions/,nairametrics,1
64b2d3372603d227,Nigerian equities snap 11-day losing streak as FTSE Russell confirms Frontier Market reclassification,https://nairametrics.com/2026/08/28/nigerian-equities-snap-11-day-losing-streak-as-ftse-russell-confirms-frontier-market-reclassification/,nairametrics,2
65a4cef32f8a1908,"S&P rating Upgrade, JP Morgan Bond Inclusion: Nigeria’s long road back to trust",https://businessday.ng/insight-2/article/sp-rating-upgrade-jp-morgan-bond-inclusion-nigerias-long-road-back-to-trust/,businessday,2
65c8a0216587bed5,Saudi Arabia sets new work visa limits for businesses hiring foreign workers,https://nairametrics.com/2026/08/28/saudi-arabia-sets-new-work-visa-limits-for-businesses-hiring-foreign-workers/,nairametrics,1
67d09b2f6afc5c92,Nigerian stocks lose N41 billion as large caps drag market lower,https://nairametrics.com/2026/09/03/nigerian-stocks-lose-n41-billion-as-large-caps-drag-market-lower/,nairametrics,0
68fd45f6a015df02,How OPay is leveraging technology to create social value in Nigeria,https://nairametrics.com/2026/09/23/how-opay-is-leveraging-technology-to-create-social-value-in-nigeria/,nairametrics,1
6c38de58ba1ec5e7,BD Sunday 20th Sep 2026,https://businessday.ng/e-edition/article/bd-sunday-20th-sep-2026/,businessday,1
6d56faf19ebdc2d8,"Ex-INEC commissioner, Okoye: Cyberattacks hit platforms during 2023 election",https://businessday.ng/news/article/ex-inec-commissioner-okoye-cyberattacks-hit-platforms-during-2023-election/,businessday,1
6e0c6c13c92a9b71,"Rising food, fuel costs driving child malnutrition, says Atiku",https://punchng.com/rising-food-fuel-costs-driving-child-malnutrition-says-atiku/?utm_source=rss.punchng.com&utm_medium=web,punch,0
70da386ad1ea5cf9,State police bill moves to 36 state assemblies for final approval,https://businessday.ng/politics/article/state-police-bill-moves-to-36-state-assemblies-for-final-approval/,businessday,1
710e4260805de2aa,10 Years. ₦1.2bn. 40+ Tertiary Institutions by 2026. OPay Is Here to Stay,https://nairametrics.com/2026/09/02/10-years-%e2%82%a61-2bn-40-tertiary-institutions-by-2026-opay-is-here-to-stay/,nairametrics,1
713cd2476ed3bde2,EFCC declares ex-pension boss Maina wanted over alleged receipt of stolen properties,https://nairametrics.com/2026/09/23/efcc-declares-ex-pension-boss-maina-wanted-over-alleged-receipt-of-stolen-properties/,nairametrics,1
719c5d3248fabba0,"OPay debunks viral September closure claim, urges users to verify information",https://nairametrics.com/2026/08/31/opay-debunks-viral-september-closure-claim-urges-users-to-verify-information/,nairametrics,1
726f03acd5ab6995,Dangote Commends NGX Group Leadership for Transforming Nigeria’s Bourse,https://nairametrics.com/2026/09/16/dangote-commends-ngx-group-leadership-for-transforming-nigerias-bourse/,nairametrics,1
72d45cda6de93966,Tinubu took political risk by removing fuel subsidy — Alake,https://punchng.com/tinubu-took-political-risk-by-removing-fuel-subsidy-alake/?utm_source=rss.punchng.com&utm_medium=web,punch,1
7318e521fd56353b,Nigeria cannot subsidise its way out of a cost-of-living crisis,https://businessday.ng/editorial/article/nigeria-cannot-subsidise-its-way-out-of-a-cost-of-living-crisis/,businessday,1
7360543393bc13eb,Your Savings Could Be Earning More: Digitvant Pay 2.0 Offers Up to 25% Interest,https://nairametrics.com/2026/08/26/your-savings-could-be-earning-more-digitvant-pay-2-0-offers-up-to-25-interest/,nairametrics,1
7390c194b7666b96,"Benin, Togo, Niger owe Nigeria $11.16 million in 2025 electricity bills",https://nairametrics.com/2026/08/28/benin-togo-niger-owe-nigeria-11-16-million-in-2025-electricity-bills/,nairametrics,1
73f887974570276c,Nigeria’s hefty rate cut erodes its carry-trade edge against Ghana,https://nairametrics.com/2026/09/23/nigerias-hefty-rate-cut-erodes-its-carry-trade-edge-against-ghana/,nairametrics,0
7477fd37183e94ff,"NDLEA intercepts Colorado shipments from UK, drugs hidden in bread, speakers",https://nairametrics.com/2026/09/13/ndlea-intercepts-colorado-shipments-from-uk-drugs-hidden-in-bread-speakers/,nairametrics,1
759746c8e99a8211,"ADC challenges Yari, APC as Nigerians battle rising costs",https://businessday.ng/news/article/adc-challenges-yari-apc-as-nigerians-battle-rising-costs/,businessday,1
75f399873a8bd8af,Sims and Samsung celebrate 33 years of partnership with up to 33% off premium products,https://nairametrics.com/2026/09/16/sims-and-samsung-celebrate-33-years-of-partnership-with-up-to-33-off-premium-products/,nairametrics,1
760b03e6c2abbed6,"Customs schedules Sept. 7 to 15 for screening of ASC II, AIC candidates",https://nairametrics.com/2026/09/02/customs-schedules-sept-7-to-15-for-screening-of-asc-ii-aic-candidates/,nairametrics,1
76459bf271c754ff,Eyitope Kola-Oyeneyin leaves MTN Nigeria board weeks after NIPC appointment,https://nairametrics.com/2026/08/29/eyitope-kola-oyeneyin-leaves-mtn-nigeria-board-weeks-after-nipc-appointment/,nairametrics,1
76f4e99653f02a62,FG gives MDAs November deadline to tackle export bottlenecks,https://punchng.com/fg-gives-mdas-november-deadline-to-tackle-export-bottlenecks/?utm_source=rss.punchng.com&utm_medium=web,punch,1
7710bc7b54653f3c,TCN declares Force Majeure as three towers collapse on Birnin Kebbi–Niamey line,https://nairametrics.com/2026/08/28/tcn-declares-force-majeure-as-three-towers-collapse-on-birnin-kebbi-niamey-line/,nairametrics,0
772095d352645ded,"Hackers breach Bitcoin-based Liquid Network, withdraw $320 million",https://nairametrics.com/2026/09/07/hackers-breach-bitcoin-based-liquid-network-withdraw-320-million/,nairametrics,1
77f43a4c7922d962,Tax Ombud warns against revenue-first approach to tax reforms,https://nairametrics.com/2026/09/20/tax-ombud-warns-against-revenue-first-approach-to-tax-reforms/,nairametrics,1
791232d3b56a2d41,NGX market capitalization hits record N163.06 trillion as ASI rises 0.23%,https://nairametrics.com/2026/09/23/ngx-market-capitalization-hits-record-n163-06-trillion-as-asi-rises-0-23/,nairametrics,2
79870e9d54293da9,"Troops arrest six kidnappers, receive repentant Boko Haram terrorist in Northeast",https://businessday.ng/news/article/troops-arrest-six-kidnappers-receive-repentant-boko-haram-terrorist-in-northeast/,businessday,1
7a890c4c84c99af6,CBN disowns fake viral $46 billion grant approval document,https://nairametrics.com/2026/09/11/cbn-disowns-fake-viral-46-billion-grant-approval-document/,nairametrics,1
7af03f4d2915da2e,"Education Unions reject TUC suspension, demand King’s College concession reversal",https://nairametrics.com/2026/09/15/education-unions-reject-tuc-suspension-demand-kings-college-concession-reversal/,nairametrics,1
7b0924dea499235c,Court rejects AHS Ltd appeal against PAHCOL aviation dispute,https://nairametrics.com/2026/09/16/court-rejects-ahs-ltd-appeal-against-pahcol-aviation-dispute/,nairametrics,1
7b8dbdce1a60d6d0,Security Operatives repel terrorists’ attack on Borno APC guber candidate Gubio’s convoy,https://businessday.ng/news/article/security-operatives-repel-terrorists-attack-on-borno-apc-guber-candidate-gubios-convoy/,businessday,1
7c0ba50f85ec3054,NMDPRA denies AGF report of under-remitted gas flare penalties,https://nairametrics.com/2026/09/08/nmdpra-denies-agf-report-of-under-remitted-gas-flare-penalties/,nairametrics,1
7d235e9df75cdb09,Why Landmark’s CEO is betting big on Nigeria’s N5 trillion local tourism,https://nairametrics.com/2026/08/29/why-landmarks-ceo-is-betting-big-on-nigerias-n5-trillion-local-tourism/,nairametrics,1
7dba1a677fe9855b,Nigeria’s solid mineral exports rise N113.53 billion to N249.7 billion in H1 2026,https://nairametrics.com/2026/09/15/nigerias-solid-mineral-exports-rise-n113-53-billion-to-n249-7-billion-in-h1-2026/,nairametrics,2
7eeae353bbd775bd,Lagos faults regulators over unmetered electricity consumers,https://punchng.com/lagos-faults-regulators-over-unmetered-electricity-consumers/?utm_source=rss.punchng.com&utm_medium=web,punch,1
8035bcf3d8d618ce,Nigerians pay N7.78 billion ransom as kidnappings surge 66%,https://nairametrics.com/2026/08/27/nigerians-pay-n7-78-billion-ransom-as-kidnappings-surge-66/,nairametrics,0
82df5c5f1e6a6ac0,"Seplat Energy shares hit record N14,907 as oil market disruption boosts energy stocks",https://nairametrics.com/2026/09/17/seplat-energy-shares-hit-record-n14907-as-oil-market-disruption-boosts-energy-stocks/,nairametrics,2
852496dfca90cf02,Nigeria Customs floors Laurium Mining Company as Court dismisses N34 million import waiver suit,https://nairametrics.com/2026/09/22/nigeria-customs-floors-laurium-mining-company-as-court-dismisses-n34-million-import-waiver-suit/,nairametrics,1
86436a42d387474c,Top 10 most exported agricultural products from Nigeria in Q2 2026,https://nairametrics.com/2026/09/08/top-10-most-exported-agricultural-products-from-nigeria-in-q2-2026/,nairametrics,1
86a6923bf829ff84,"Uber to cut 3,300 jobs globally in major restructuring",https://nairametrics.com/2026/09/02/uber-to-cut-3300-jobs-globally-in-major-restructuring/,nairametrics,1
8801cce62b03b2dd,"TRCN endorses FG’s six-month programme for 250,000 unqualified teachers",https://businessday.ng/news/article/trcn-endorses-fgs-six-month-programme-for-250000-unqualified-teachers/,businessday,1
8828a85da22b710b,"GTCO, FirstBank, Zenith Bank, others raise dollar spending limits as FX scarcity eases",https://nairametrics.com/2026/09/07/gtco-firstbank-zenith-bank-others-raise-dollar-spending-limits-as-fx-scarcity-eases/,nairametrics,2
895669587c202d5d,MAN warns foreign supply dependence could derail Nigeria’s industrial ambitions,https://nairametrics.com/2026/09/23/man-warns-foreign-supply-dependence-could-derail-nigerias-industrial-ambitions/,nairametrics,0
8bfee5a1948e81ba,Australia moves to restrict family visas for international students,https://nairametrics.com/2026/09/16/australia-moves-to-restrict-family-visas-for-international-students/,nairametrics,1
8c5601578c40c365,Why lower vehicle tariffs may not bring imports back to Lagos—Importers,https://nairametrics.com/2026/09/13/why-lower-vehicle-tariffs-may-not-bring-imports-back-to-lagos-importers/,nairametrics,1
8c838f68cce006c5,"Device importers, OEMs raise concerns over NCC’s October 6 DMS deadline",https://nairametrics.com/2026/09/09/device-importers-oems-raise-concerns-over-nccs-october-6-dms-deadline/,nairametrics,0
8df23830015b0f64,APC chieftain upbeat about Tinubu’s victory in Bayelsa East,https://businessday.ng/news/article/apc-chieftain-upbeat-about-tinubus-victory-in-bayelsa-east/,businessday,1
8f6e3ace3eff8c33,FCT Police arrest 70 suspects over alleged robbery near Unity Fountain,https://businessday.ng/news/article/fct-police-arrest-70-suspects-over-alleged-robbery-near-unity-fountain/,businessday,1
902aa44ee2fb1d64,Naira may depreciate following CBN’s 350bps rate cut – Rewane,https://nairametrics.com/2026/09/23/naira-may-depreciate-following-cbns-350bps-rate-cut-rewane/,nairametrics,0
919884a2d4cee25b,"NMDPRA says it cannot fix petrol prices, steps up surveillance against price-gouging",https://nairametrics.com/2026/09/20/nmdpra-says-it-cannot-fix-petrol-prices-steps-up-surveillance-against-price-gouging/,nairametrics,1
91ff8aa2a14643ea,Best performing Nigerian stocks for the month ended August 31,https://nairametrics.com/2026/09/01/best-performing-nigerian-stocks-for-the-month-ended-august-31/,nairametrics,1
926497e5ae8dfd6a,NDLEA arrests Mexican drug kingpin linked to Ebonyi meth lab,https://nairametrics.com/2026/09/15/ndlea-arrests-mexican-drug-kingpin-linked-to-ebonyi-meth-lab/,nairametrics,1
92ed13578934a3d0,Presidency says Atiku’s fuel subsidy plan lacks clarity,https://businessday.ng/news/article/presidency-says-atikus-fuel-subsidy-plan-lacks-clarity/,businessday,1
9323d94bcdd60986,CPPE says Nigeria retail trade faces growing foreign competition,https://nairametrics.com/2026/09/20/cppe-says-nigeria-retail-trade-faces-growing-foreign-competition/,nairametrics,0
9364f6ddda1bafd8,Appeal Court reverses deregistration of Peter Obi’s NDC in 2-1 judgement,https://nairametrics.com/2026/09/18/appeal-court-reverses-deregistration-of-peter-obis-ndc-in-2-1-judgement/,nairametrics,1
93c0d432d2f0538b,"NUPRC threatens revocation of non-performing oil licences, sets October 31 deadline",https://nairametrics.com/2026/09/19/nuprc-threatens-revocation-of-non-performing-oil-licences-sets-october-31-deadline/,nairametrics,1
93ddb8657341845c,"Royal Exchange clarifies relationship with REPRU, denies ownership claims",https://nairametrics.com/2026/09/15/royal-exchange-clarifies-relationship-with-repru-denies-ownership-claims/,nairametrics,1
940a503fba5a0107,"Tinubu’s reforms, transforming indigenous firms into global brands- Shettima",https://businessday.ng/news/article/tinubus-reforms-transforming-indigenous-firms-into-global-brands-shettima/,businessday,1
960f88eb9eda5498,"Ebola cases in DR Congo cross 6,000, death toll hits 2,911",https://nairametrics.com/2026/08/31/ebola-cases-in-dr-congo-cross-6000-death-toll-hits-2911/,nairametrics,1
965d79dc34dbcc6e,"Trump signals possible end to US-Iran war, oil prices set to fall",https://businessday.ng/news/article/trump-signals-possible-end-to-us-iran-war-oil-prices-set-to-fall/,businessday,0
96d662e338f74e35,Femi Otedola’s First HoldCo stake soars to N1.82 trillion in market value,https://nairametrics.com/2026/09/03/femi-otedolas-first-holdco-stake-soars-to-n1-82-trillion-in-market-value/,nairametrics,2
979375aa204c630e,"Evening Recap: DSS bans civil arrests, Fubara signs N1.84tn budget, online mockery raises N14m for graduate, other top stories",https://punchng.com/evening-recap-dss-bans-civil-arrests-fubara-signs-n1-84tn-budget-online-mockery-raises-n14m-for-graduate-other-top-stories/?utm_source=rss.punchng.com&utm_medium=web,punch,1
97af48f6a3a2e686,"SEC proposes N3 billion minimum capital for forex brokers, N5 billion for trading platforms",https://nairametrics.com/2026/09/02/sec-proposes-n3-billion-minimum-capital-for-forex-brokers-n5-billion-for-trading-platforms/,nairametrics,0
9854c0eb5e4d8e93,IMF warns financial shocks alone do not justify FX intervention,https://nairametrics.com/2026/09/18/imf-warns-financial-shocks-alone-do-not-justify-fx-intervention/,nairametrics,1
98b873c857c8dd7d,FCMB Honoured by ISACA for Advancing Digital Trust,https://nairametrics.com/2026/09/02/fcmb-honoured-by-isaca-for-advancing-digital-trust/,nairametrics,1
9aa94a2556de5a2a,N941 million forfeiture: 70 Nigerians accuse ICPC of mixing up bank accounts,https://nairametrics.com/2026/09/09/n941-million-forfeiture-70-nigerians-accuse-icpc-of-mixing-up-bank-accounts/,nairametrics,1
9bbe6ceb761fe8e6,The costly trap of taxing assumptions,https://businessday.ng/opinion/article/the-costly-trap-of-taxing-assumptions/,businessday,1
9c0045ff74cd5a30,Vatican names successor to Rabat archbishop under investigation,https://punchng.com/vatican-names-successor-to-rabat-archbishop-under-investigation/?utm_source=rss.punchng.com&utm_medium=web,punch,1
9d64f9eb713e8ab4,"Over 67% of Nigerians surveyed demand fuel subsidy restoration, SBM says",https://nairametrics.com/2026/09/21/over-67-of-nigerians-surveyed-demand-fuel-subsidy-restoration-sbm-says/,nairametrics,1
9e666eebca3b186b,Infinix GT 50 Pro Set to Make Nigerian Debut at PMNC Nigeria Finals on September 12,https://nairametrics.com/2026/09/11/infinix-gt-50-pro-set-to-make-nigerian-debut-at-pmnc-nigeria-finals-on-september-12/,nairametrics,1
9eb00c96d08ebd51,US hikes rates as Africa’s largest economies face MPR decisions this week,https://businessday.ng/companies/article/us-hikes-rates-as-africas-largest-economies-face-mpr-decisions-this-week/,businessday,1
9f172403a14bf592,NGX sheds N1.67 trillion as sell-off deepens across sectors,https://nairametrics.com/2026/09/10/ngx-sheds-n1-67-trillion-as-sell-off-deepens-across-sectors/,nairametrics,0
a00a6f8b696753ab,IGP vows thorough probe into deaths of 37 suspected miners,https://businessday.ng/news/article/igp-vows-thorough-probe-into-deaths-of-37-suspected-miners/,businessday,1
a02a5e16d6b4eff3,NNPC profit falls 47.9% to N279 billion in July amid lower crude and gas output,https://nairametrics.com/2026/09/02/nnpc-profit-falls-47-9-to-n279-billion-in-july-amid-lower-crude-and-gas-output/,nairametrics,0
a05ffc1fd4f7b434,ISPON questions software sector’s less than 0.2% GDP contribution,https://nairametrics.com/2026/09/08/ispon-questions-software-sectors-less-than-0-2-gdp-contribution/,nairametrics,1
a0da105012aacc01,"Tinubu feels Nigerians’ pain, orders governors to cushion hardship – Sule",https://businessday.ng/news/article/tinubu-feels-nigerians-pain-orders-governors-to-cushion-hardship-sule/,businessday,1
a0fe6dda6249aed2,Alert Group PBT jumps 128% as deposits surge 475% to N94.82 billion,https://nairametrics.com/2026/08/26/alert-group-pbt-jumps-128-as-deposits-surge-475-to-n94-82-billion/,nairametrics,2
a16e81fccb07136a,"Why Aliko Dangote is not a businessman, but a nation builder",https://nairametrics.com/2026/09/07/why-aliko-dangote-is-not-a-businessman-but-a-nation-builder/,nairametrics,1
a324c4f9950c25b5,Only 31% of Lagos residents own homes as rents surge—Report,https://nairametrics.com/2026/09/01/only-31-of-lagos-residents-own-homes-as-rents-surge-report/,nairametrics,0
a5561c25936f9430,Africa cannot afford to scale AI faster than it can govern it,https://businessday.ng/technology/article/africa-cannot-afford-to-scale-ai-faster-than-it-can-govern-it/,businessday,1
a569d9182b14459a,"FG rejects claims Nigeria, ECOWAS backed failed Niger coup",https://businessday.ng/uncategorized/article/fg-rejects-claims-nigeria-ecowas-backed-failed-niger-coup/,businessday,1
a5d13d8cfaa63f39,"Navy deactivates two illegal refining sites in Rivers, recovers 34,000 litres of diesel",https://nairametrics.com/2026/08/30/navy-deactivates-two-illegal-refining-sites-in-rivers-recovers-34000-litres-of-diesel/,nairametrics,1
a60a8f73e9ff3f32,"2027: Makinde rejects subsidy, proposes cheaper domestic crude pricing",https://punchng.com/2027-makinde-rejects-subsidy-proposes-cheaper-domestic-crude-pricing/?utm_source=rss.punchng.com&utm_medium=web,punch,1
a6d637076f765387,Nigeria repatriates Chinese fugitive arrested in Ogun over ¥15.7 million rosewood smuggling,https://nairametrics.com/2026/09/17/nigeria-repatriates-chinese-fugitive-arrested-in-ogun-over-%c2%a515-7-million-rosewood-smuggling/,nairametrics,1
a713cdcd356761d2,ADC warns Tinubu govt against weaponising state police ahead 2027,https://businessday.ng/news/article/adc-warns-tinubu-govt-against-weaponising-state-police-ahead-2027/,businessday,1
a9a898203f7d287b,"When everything depends on the CEO, the organisation is weaker than it looks",https://businessday.ng/opinion/article/when-everything-depends-on-the-ceo-the-organisation-is-weaker-than-it-looks/,businessday,1
a9b3995d9c4375f2,Pivot Integrated Energy Services’ ₦100 billion debut commercial paper oversubscribed at ₦100.08 billion,https://nairametrics.com/2026/09/02/pivot-integrated-energy-services-%e2%82%a6100-billion-debut-commercial-paper-oversubscribed-at-%e2%82%a6100-08-billion/,nairametrics,2
aa78f646636744aa,QNET warns Nigerians against ‘Model Q’ scams as fraudsters hijack brand in Nigeria,https://businessday.ng/technology/article/qnet-warns-nigerians-against-model-q-scams-as-fraudsters-hijack-brand-in-nigeria/,businessday,1
aa7d7a1f917c654c,"Dangote Sugar, 28% below its high, trades at 493x. Is it cheap?",https://nairametrics.com/2026/08/30/dangote-sugar-28-below-its-high-trades-at-493x-is-it-cheap/,nairametrics,1
ac33940851893fe1,"Cheap imports, smuggling threaten Nigerian jobs, textile workers warn",https://punchng.com/cheap-imports-smuggling-threaten-nigerian-jobs-textile-workers-warn/?utm_source=rss.punchng.com&utm_medium=web,punch,0
ae578ef8f54d0958,"NDLEA busts hidden drug compartment in fuel tanker, arrests cocaine convict",https://nairametrics.com/2026/09/06/ndlea-busts-hidden-drug-compartment-in-fuel-tanker-arrests-cocaine-convict/,nairametrics,1
ae5806b11848af58,"Nigeria, Canada to set up working group on visa delays, migrant removal",https://businessday.ng/news/article/nigeria-canada-to-set-up-working-group-on-visa-delays-migrant-removal/,businessday,1
aee40e46b641bb12,"Morning recap: China dominates Nigeria’s imports, Obi rejects Atiku step-down call, other top stories",https://punchng.com/morning-recap-china-dominates-nigerias-imports-obi-rejects-atiku-step-down-call-other-top-stories/?utm_source=rss.punchng.com&utm_medium=web,punch,1
af116733ccfe761f,"Nigerian Stocks Blasts Past 250,000 Ceiling ahead of Dangote refinery Listing",https://nairametrics.com/2026/09/22/nigerian-stocks-blasts-past-250000-ceiling-ahead-of-dangote-refinery-listing/,nairametrics,2
af6cbaa08530ae16,CPPE urges NMDPRA to restrict fuel imports to verified supply shortfalls,https://nairametrics.com/2026/08/30/cppe-urges-nmdpra-to-restrict-fuel-imports-to-verified-supply-shortfalls/,nairametrics,1
af82f2d993dec24b,How Nigeria achieved its fastest quarterly GDP growth in five years,https://nairametrics.com/2026/09/01/how-nigeria-achieved-its-fastest-quarterly-gdp-growth-in-five-years/,nairametrics,2
af890bc9b5cdb7be,UNGA81: Tinubu urges Africa to end raw mineral exports,https://punchng.com/unga81-tinubu-urges-africa-to-end-raw-mineral-exports/?utm_source=rss.punchng.com&utm_medium=web,punch,1
aff8cb1c1c11814e,"2027: Explain how fuel subsidy plan will work, APC tells Atiku",https://punchng.com/2027-explain-how-fuel-subsidy-plan-will-work-apc-tells-atiku/?utm_source=rss.punchng.com&utm_medium=web,punch,1
b04973765704e81e,"CBN “resets” MPR by 350 basis points to 23%, biggest cut since 2006",https://nairametrics.com/2026/09/22/cbn-resets-mpr-by-350-basis-points-to-23-biggest-cut-since-2006/,nairametrics,2
b0b1f0da737c8944,Top 10 most expensive states to live in August 2026,https://nairametrics.com/2026/09/15/top-10-most-expensive-states-to-live-in-august-2026/,nairametrics,1
b0b45705769d04ad,INEC releases final list of 18 Presidential candidates for 2027 elections,https://nairametrics.com/2026/09/12/inec-releases-final-list-of-18-presidential-candidates-for-2027-elections/,nairametrics,1
b1f978311b0cd7e2,FG probes N120bn power loss on Ikorodu–Sagamu corridor,https://businessday.ng/energy/article/fg-probes-n120bn-power-loss-on-ikorodu-sagamu-corridor/,businessday,0
b20a69bdfc62fb52,NDLEA arrests fugitive linked to 49.7kg heroin seizure after two years,https://nairametrics.com/2026/09/10/ndlea-arrests-fugitive-linked-to-49-7kg-heroin-seizure-after-two-years/,nairametrics,1
b2195ddd1b861da2,"15 northern states may collapse if subsidy returns, don warns",https://punchng.com/15-northern-states-may-collapse-if-subsidy-returns-don-warns/?utm_source=rss.punchng.com&utm_medium=web,punch,1
b27f50664116eca8,Why the Naira’s Swings Send Nigerians to the Dollar,https://nairametrics.com/2026/09/01/why-the-nairas-swings-send-nigerians-to-the-dollar/,nairametrics,1
b29df9e558e41f2f,Man United Muslim supporters demand Ratcliffe exit,https://businessday.ng/sports/article/man-united-muslim-supporters-demand-ratcliffe-exit/,businessday,1
b36b0524099ed2ef,Nigeria Spends N3.3 trillion on food imports as food security pressure mounts,https://nairametrics.com/2026/09/10/nigeria-spends-n3-3-trillion-on-food-imports-as-food-security-pressure-mounts/,nairametrics,0
b3a27dfbb9d51a4c,Naira slides N11/$ as interbank FX turnover jumps 70% to $94.43 million,https://nairametrics.com/2026/09/10/naira-slides-n11-as-interbank-fx-turnover-jumps-70-to-94-43-million/,nairametrics,0
b3bf1e13ebc2fb6d,Fernandes hat-trick fires Man United to 5-2 comeback win over Ipswich,https://businessday.ng/sports/article/fernandes-hat-trick-fires-man-united-to-5-2-comeback-win-over-ipswich/,businessday,1
b4486d0baf3f1879,Moody’s turns positive on Nigeria: What it means for SMEs and investors,https://nairametrics.com/2026/09/01/moodys-turns-positive-on-nigeria-what-it-means-for-smes-and-investors/,nairametrics,2
b469656cb5086c21,CBN cuts T-bill rate amid N3.63tn demand,https://punchng.com/cbn-cuts-t-bill-rate-amid-n3-63tn-demand/?utm_source=rss.punchng.com&utm_medium=web,punch,2
b6f217caadf0c603,EFCC warns Nigerian lawyers against charging clients in foreign currencies,https://nairametrics.com/2026/09/14/efcc-warns-nigerian-lawyers-against-charging-clients-in-foreign-currencies/,nairametrics,1
b7ce959be14f6ae4,"Yola blackout raises business costs, puts small enterprises under pressure",https://businessday.ng/news/article/yola-blackout-raises-business-costs-puts-small-enterprises-under-pressure/,businessday,0
b8b8f6cd1755c303,Nigeria has 36.3 million people facing severe food insecurity – AGRA,https://nairametrics.com/2026/09/15/nigeria-has-36-3-million-people-facing-severe-food-insecurity-agra/,nairametrics,0
b8ed74d29571edf5,King’s College crisis deepens as police seal school,https://businessday.ng/education/article/kings-college-crisis-deepens-as-police-seal-school/,businessday,1
b93b53f02b793361,"OpenAI agents hijack German website, share tactics to evade detection",https://nairametrics.com/2026/09/04/openai-agents-hijack-german-website-share-tactics-to-evade-detection/,nairametrics,1
b949a4ab064d6e26,"Lagos orders Ajah, Kirikiri, other flood-prone residents to relocate to higher ground",https://nairametrics.com/2026/09/21/lagos-orders-ajah-kirikiri-other-flood-prone-residents-to-relocate-to-higher-ground/,nairametrics,1
b95f8df7507b941c,"Nigerians still doubt federal neutrality after Osun account freeze, poll finds",https://businessday.ng/news/article/nigerians-still-doubt-federal-neutrality-after-osun-account-freeze-poll-finds/,businessday,1
b97dbc48b0147588,"Naira holds around N1,329/$ for four straight sessions, longest stability since July 2025",https://nairametrics.com/2026/09/16/naira-holds-around-n1329-for-four-straight-sessions-longest-stability-since-july-2025/,nairametrics,1
ba8eaaba39dd97e7,Why Bolt Might Be the Next Platform for Stranded Uber Drivers and Riders,https://nairametrics.com/2026/09/08/why-bolt-might-be-the-next-platform-for-stranded-uber-drivers-and-riders/,nairametrics,1
bafe8c07e0bd7df2,"Naira strengthens to N1,337/$ as FX turnover plunges 49%",https://nairametrics.com/2026/08/29/naira-strengthens-to-n1337-as-fx-turnover-plunges-49/,nairametrics,2
bc4657993821f2f7,"SMA Gold rallies APC leaders, candidates in Badagry ahead of 2027 elections",https://businessday.ng/news/article/sma-gold-rallies-apc-leaders-candidates-in-badagry-ahead-of-2027-elections/,businessday,1
bd0ba8f1c8a516cb,"PIDG mobilised N300 billion for Nigeria, Saeed Ibrahim says more is possible",https://nairametrics.com/2026/09/10/pidg-mobilised-n300-billion-for-nigeria-saeed-ibrahim-says-more-is-possible/,nairametrics,2
bdd11dfc22fc72a4,Bamboo app crashes under traffic surge as investors rush to access Dangote Refinery IPO,https://nairametrics.com/2026/09/14/bamboo-app-crashes-under-traffic-surge-as-investors-rush-to-access-dangote-refinery-ipo/,nairametrics,1
bf7e92cb935bec26,Oil falls to two-week low after Iran signals plans to re-open strait within seven days,https://nairametrics.com/2026/09/22/oil-falls-to-two-week-low-after-iran-signals-plans-to-re-open-strait-within-seven-days/,nairametrics,0
c016da076c252791,"Billionaire ex-Glencore chief pleads not guilty to bribery charges in Nigeria, others",https://businessday.ng/news/article/billiinaire-ex-glencore-chief-pleads-not-guilty-to-bribery-charges-in-nigeria-others/,businessday,1
c1545ae469f33dcb,Nigeria’s headline inflation eases to 15.39% in August,https://nairametrics.com/2026/09/15/nigerias-headline-inflation-eases-to-15-39-in-august/,nairametrics,2
c22d65b815a854c3,Nigeria’s agricultural imports fall 8.5% to N2.03 trillion in H1 2026,https://nairametrics.com/2026/09/14/nigerias-agricultural-imports-fall-8-5-to-n2-03-trillion-in-h1-2026/,nairametrics,1
